null,EGKA,egka,GGKA,GSKV,GGKV,GSKA,lib
88.879997,744.47998,733.039978,1158.959961,138.600006,116.159996,159.720001,603.23999
218.240005,2308.23999,1211.76001,1814.559937,143.440002,170.720001,480.040009,40.040001
218.240005,3226.080078,10200.51953,69.519997,187.880005,394.679993,141.240005,83.159996
140.360001,357.720001,3014.439941,379.279999,120.120003,404.799988,85.360001,471.679993
486.200012,4945.600098,707.080017,450.559998,31.24,48.400002,753.719971,2290.639893
353.76001,2393.159912,90.199997,218.679993,64.239998,97.68,234.080002,106.479996
1191.079956,1298.880005,4620,1963.280029,75.68,167.199997,660,100.760002
360.359985,6522.120117,1798.719971,318.119995,44.880001,29.039999,295.23999,66.879997
54.119999,996.599976,3301.320068,590.919983,54.560001,124.959999,403.480011,144.319992
33.880001,1419.880005,4524.080078,1363.119995,118.800003,70.400002,125.839996,95.919998
222.199997,1677.719971,2457.399902,1281.719971,69.519997,249.479996,69.959999,48.400002
194.919998,3212.879883,1058.640015,216.479996,287.320007,275,90.199997,787.599976
346.279999,4155.799805,135.520004,525.799988,60.279999,65.559998,145.639999,34.32
106.040001,751.080017,1762.199951,2844.159912,210.319992,216.479996,80.519997,62.48
261.799988,3303.959961,912.119995,375.76001,78.32,205.919998,210.319992,288.639984
87.120003,5320.47998,3808.199951,213.839996,53.239998,319.440002,34.759998,40.040001
632.279968,1653.079956,4246.879883,8675.040039,52.799999,95.479996,147.839996,102.080002
638,3184.280029,6172.319824,1682.559937,62.040001,159.720001,308,271.040009
537.23999,1748.559937,975.039978,957,305.359985,106.040001,39.16,827.640015
203.720001,1049.839966,1910.47998,1396.119995,41.799999,54.119999,100.760002,96.800003
138.600006,1626.679932,2590.719971,1543.959961,100.32,224.839996,325.160004,524.47998
104.720001,2094.399902,1528.119995,889.679993,77,182.160004,73.040001,535.919983
482.23999,343.200012,545.159973,1155.439941,114.839996,406.119995,97.239998,116.159996
176,706.200012,2444.199951,1342.439941,48.400002,331.320007,386.320007,478.279999
170.279999,910.359985,1452.880005,891.440002,267.959991,91.519997,95.919998,154
517.880005,1303.719971,1113.640015,213.399994,77.879997,143,138.160004,298.76001
116.159996,770,2206.159912,25.52,64.239998,505.119995,56.32,301.399994
432.079987,512.159973,1724.800049,411.839996,95.479996,472.559998,121.879997,238.039993
147.839996,10530.51953,2886.399902,4931.52002,55.880001,172.479996,208.559998,405.23999
69.959999,6636.52002,332.200012,1683,191.399994,476.079987,98.120003,124.519997
62.48,1802.679932,902.880005,671,113.959999,139.039993,305.799988,57.639999
212.959991,3163.600098,309.76001,2470.159912,25.52,82.279999,91.959999,278.959991
101.639999,2760.119873,726.880005,1158.959961,38.720001,513.47998,168.520004,386.76001
216.479996,1543.079956,300.079987,535.919983,34.759998,51.040001,307.119995,141.240005
700.039978,6341.279785,2939.639893,359.480011,37.84,201.959991,387.639984,166.759995
55.439999,588.279968,497.639984,1424.280029,51.48,226.160004,260.480011,399.519989
502.040009,1231.119995,811.359985,1202.959961,215.600006,51.040001,649.880005,424.600006
1129.040039,3795.879883,10228.67969,448.359985,190.080002,314.160004,218.240005,217.800003
388.519989,2233.439941,723.359985,541.640015,170.720001,187.880005,170.279999,841.279968
168.520004,1933.800049,2966.040039,2974.399902,76.120003,79.199997,74.360001,89.760002
277.200012,6149.439941,836,1251.800049,110,80.959999,168.959991,363.440002
93.720001,10845.12012,795.960022,278.519989,146.960007,168.959991,98.559998,76.120003
122.760002,1677.719971,249.479996,1962.400024,48.84,634.039978,139.039993,217.360001
2712.600098,6894.799805,3284.159912,1903,92.839996,40.040001,39.599998,94.599998
384.119995,5054.720215,227.479996,3676.639893,106.919998,78.760002,69.959999,120.120003
384.559998,5518.47998,385.880005,917.839966,158.839996,194.479996,279.399994,159.720001
280.279999,823.23999,8506.519531,1703.679932,127.599998,122.760002,80.519997,161.919998
20.68,2410.320068,494.119995,300.079987,143.440002,136.839996,47.52,118.800003
82.720001,981.640015,651.640015,579.47998,331.76001,65.559998,153.559998,59.400002
206.360001,960.960022,376.200012,6011.719727,113.519997,141.240005,201.080002,70.400002
90.199997,6067.600098,1804.439941,888.359985,64.68,99.879997,563.640015,113.959999
47.079998,4004.879883,1107.040039,7506.399902,48.400002,513.039978,359.919983,288.639984
126.720001,1046.76001,179.520004,383.23999,58.959999,212.959991,115.279999,404.359985
124.080002,3583.359863,1641.640015,450.559998,257.839996,161.039993,44,954.799988
551.76001,22361.67969,328.679993,708.400024,17.16,120.120003,124.080002,169.399994
311.519989,16327.51953,416.679993,1468.719971,47.079998,138.160004,125.839996,83.159996
167.199997,518.320007,5727.919922,489.279999,79.199997,40.919998,167.199997,111.32
423.279999,2274.360107,1903.880005,355.079987,80.080002,129.800003,264.440002,124.519997
68.199997,1786.839966,2062.719971,2592.040039,152.240005,69.959999,44.439999,168.520004
144.319992,2811.159912,3021.040039,377.079987,134.199997,290.839996,106.919998,87.120003
125.839996,6836.719727,2040.280029,582.559998,46.639999,91.959999,58.52,83.159996
84.919998,9411.599609,567.599976,589.159973,80.519997,587.840027,79.639999,357.720001
2137.959961,2566.959961,5941.319824,341,111.32,148.720001,464.639984,559.679993
153.559998,3160.959961,254.319992,1526.800049,32.119999,131.559998,217.800003,59.84
727.76001,2557.280029,1527.23999,740.080017,105.599998,171.600006,337.919983,167.639999
275.880005,572,1151.47998,1581.800049,57.639999,238.479996,118.360001,410.519989
72.159996,2018.280029,3049.199951,107.360001,55.880001,227.479996,79.199997,99.879997
94.599998,521.400024,775.279968,735.23999,35.200001,204.160004,193.600006,326.920013
780.559998,2105.399902,897.159973,2364.560059,301.399994,174.240005,254.759995,128.919998
286.880005,532.400024,1626.679932,300.079987,128.919998,203.720001,93.279999,60.279999
119.239998,1589.719971,1644.719971,410.959991,90.639999,419.76001,188.319992,654.279968
367.399994,1166.880005,4643.759766,908.599976,79.639999,187,89.760002,58.52
591.799988,471.23999,1324.839966,950.400024,301.839996,74.360001,926.640015,569.359985
26.4,1402.280029,1034.439941,1544.839966,87.559998,475.639984,316.359985,223.080002
445.720001,690.359985,1006.279968,192.279999,238.919998,208.559998,560.119995,208.119995
232.759995,1053.359985,4776.200195,619.52002,126.720001,693.440002,368.279999,753.279968
1979.559937,1164.23999,1917.959961,416.23999,82.279999,52.799999,258.720001,501.160004
135.080002,2462.23999,1296.23999,637.119995,143,69.080002,46.639999,150.919998
66.879997,998.359985,1305.040039,252.559998,59.84,91.080002,144.759995,98.120003
205.919998,740.52002,654.719971,633.599976,96.360001,51.919998,117.479996,67.32
86.239998,3123.119873,4854.52002,107.360001,392.480011,197.559998,42.239998,383.23999
125.400002,1326.160034,943.359985,1863.400024,47.959999,255.199997,123.639999,66.879997
339.23999,1765.719971,9669.879883,831.159973,94.599998,161.479996,52.799999,107.800003
37.400002,438.679993,869.880005,557.919983,69.519997,135.960007,245.520004,154.440002
246.839996,2881.119873,852.719971,1128.160034,69.080002,210.759995,157.960007,333.079987
66.440002,780.559998,4077.919922,361.23999,231,36.52,58.959999,546.919983
236.720001,5446.759766,2042.47998,1445.839966,59.84,225.279999,385.880005,471.679993
124.080002,3112.119873,3768.600098,111.760002,67.32,202.399994,196.679993,254.759995
99.440002,1723.040039,7647.200195,1283.040039,186.559998,91.080002,169.399994,403.480011
140.800003,1398.76001,2034.559937,2794,109.120003,134.639999,104.279999,143
557.919983,1381.599976,361.679993,1331,225.279999,293.480011,359.480011,65.559998
29.039999,16176.59961,41.799999,1990.559937,84.479996,245.520004,198.440002,121.879997
99,2639.560059,3397.23999,5282.640137,52.360001,162.360001,388.959991,348.480011
31.24,1529.439941,4110.919922,465.519989,95.040001,239.800003,44.880001,56.759998
631.840027,3746.600098,801.23999,652.52002,252.119995,148.279999,59.400002,74.360001
321.200012,13435.40039,4710.200195,469.040009,69.519997,69.080002,42.239998,64.68
127.159996,1947,7374.839844,516.119995,57.639999,558.799988,123.199997,120.559998
293.480011,708.839966,1054.23999,441.320007,70.400002,403.480011,296.559998,110.440002
319.440002,14780.47949,3492.719971,365.639984,190.520004,80.080002,51.48,101.199997
101.199997,3054.919922,4921.399902,2083.840088,119.68,336.600006,137.279999,182.160004
166.319992,1261.040039,3706.119873,388.519989,63.799999,191.399994,486.639984,49.720001
44.439999,7079.160156,587.400024,339.23999,46.200001,29.92,96.800003,442.200012
294.799988,4978.160156,1579.160034,483.119995,175.119995,379.720001,180.399994,1507.880005
227.919998,2065.360107,2678.719971,530.200012,13.2,260.480011,63.799999,216.919998
876.919983,683.320007,819.279968,707.960022,219.559998,364.320007,145.199997,58.52
407.440002,2902.23999,5164.279785,1752.52002,58.52,82.720001,73.040001,48.84
146.080002,3853.080078,327.799988,227.479996,102.080002,63.799999,102.519997,5674.680176
49.279999,1742.839966,243.319992,4617.799805,55.880001,172.479996,38.279999,127.159996
131.559998,1458.160034,879.119995,284.23999,85.360001,161.479996,83.159996,392.480011
187.440002,1519.319946,264,353.320007,59.84,652.080017,105.599998,250.360001
478.720001,1573.880005,505.559998,1165.559937,327.799988,195.800003,173.800003,73.480003
918.279968,1211.76001,2345.199951,2666.399902,49.279999,63.799999,39.599998,333.959991
203.720001,1182.719971,664.840027,299.639984,80.959999,222.199997,15.84,109.559998
1107.920044,2579.280029,2067.119873,1034,147.839996,288.200012,42.239998,558.359985
114.839996,1917.52002,105.599998,456.279999,93.720001,68.639999,96.800003,102.080002
96.360001,1523.719971,651.640015,602.799988,99.440002,597.960022,91.959999,283.359985
745.799988,845.23999,712.799988,231.440002,248.160004,61.599998,47.079998,62.919998
92.400002,5502.200195,557.47998,484,43.119999,74.360001,85.800003,367.399994
80.959999,16984,92.839996,2108.47998,46.200001,921.799988,103.400002,150.479996
422.839996,1715.559937,1025.640015,1481.040039,83.159996,86.68,501.160004,154.440002
115.279999,2100.119873,758.119995,1060.839966,31.68,106.040001,32.119999,212.520004
819.279968,1532.52002,1399.640015,1792.119995,88.879997,84.479996,64.239998,151.360001
95.479996,753.279968,493.23999,2269.52002,56.32,74.360001,73.480003,78.32
265.320007,1094.719971,535.47998,318.119995,66,41.360001,91.959999,305.799988
72.599998,3149.959961,6372.959961,1332.76001,26.84,144.319992,75.68,181.720001
108.68,730.400024,4980.799805,247.279999,141.679993,748.880005,63.799999,212.520004
121,1404.920044,128.919998,1096.040039,109.120003,119.68,121.440002,75.68
15.84,1632.839966,1146.199951,2321.439941,63.360001,48.84,93.720001,160.600006
81.839996,18513.88086,1844.040039,2276.119873,61.599998,277.639984,145.639999,243.319992
172.919998,2477.639893,539.440002,3076.040039,24.639999,87.559998,94.159996,69.959999
116.599998,1878.359985,6142.399902,777.919983,122.32,86.68,447.480011,157.080002
497.200012,4831.640137,297.880005,257.399994,233.199997,139.039993,762.52002,193.600006
205.919998,2350.47998,852.719971,785.839966,106.919998,58.959999,377.079987,102.959999
299.200012,6078.160156,6851.239746,2100.560059,106.479996,42.68,175.559998,169.399994
387.639984,1309,1678.160034,2104.080078,112.199997,144.759995,181.279999,179.520004
187.440002,11671.87988,1293.599976,1197.680054,168.959991,275.880005,596.640015,328.23999
606.76001,4730,3124.879883,1226.719971,56.32,157.520004,515.679993,155.759995
77.440002,10831.47949,9938.280273,443.079987,82.279999,509.959991,29.92,340.119995
179.080002,1397,1805.319946,4733.080078,162.360001,50.16,50.16,111.760002
201.520004,1043.23999,2180.639893,1235.079956,110.440002,37.84,176,58.52
200.639999,785.839966,3042.600098,1567.719971,181.279999,273.679993,225.279999,157.960007
1188.439941,932.799988,1155.439941,2177.560059,91.519997,92.839996,549.119995,90.639999
143,7773.040039,580.359985,741.400024,40.48,44,426.359985,157.960007
99,1040.599976,1533.400024,4363.47998,64.239998,387.200012,56.759998,271.480011
62.48,2410.320068,1941.280029,329.559998,62.48,410.519989,145.199997,1265.439941
121,566.719971,546.47998,1011.119995,73.040001,216.919998,72.159996,99.440002
272.359985,3190.439941,1474.880005,161.039993,106.479996,48.84,23.32,80.519997
36.079998,683.76001,368.279999,6528.279785,58.079998,28.6,141.240005,82.720001
246.399994,1057.319946,521.840027,807.400024,46.200001,60.279999,156.199997,106.919998
403.480011,979,2284.47998,1332.76001,80.519997,89.32,68.639999,129.360001
194.479996,1695.319946,531.52002,886.599976,46.200001,196.240005,123.639999,168.520004
219.559998,2343.439941,1172.599976,199.759995,80.080002,457.600006,52.360001,139.039993
1037.959961,1422.959961,1270.719971,843.919983,72.159996,57.200001,117.040001,105.599998
559.679993,4306.720215,221.319992,422.839996,35.200001,340.119995,88.440002,845.23999
84.919998,2954.600098,2750.879883,3805.119873,72.159996,171.160004,606.76001,256.519989
121,980.320007,4104.759766,1548.359985,452.320007,59.400002,429,350.23999
590.919983,841.279968,1315.599976,132.440002,43.560001,93.720001,134.639999,34.759998
69.959999,3867.600098,924,810.039978,76.120003,78.32,466.839996,267.079987
288.200012,26518.80078,1780.679932,1569.920044,90.199997,298.76001,98.559998,402.600006
59.84,6735.52002,1212.640015,473.880005,125.839996,42.239998,109.120003,192.720001
50.16,761.200012,13134,516.119995,117.040001,105.159996,64.68,129.360001
15.84,2934.800049,1886.719971,468.600006,43.560001,319.440002,430.320007,75.68
194.479996,2287.119873,669.23999,346.720001,321.639984,766.919983,67.32,78.32
123.639999,1216.599976,8693.519531,180.399994,111.32,514.359985,161.039993,145.639999
39.16,3623.840088,6549.839844,1116.280029,87.559998,74.800003,586.52002,344.519989
190.959991,1715.119995,904.200012,378.839996,310.200012,178.639999,172.479996,107.360001
125.400002,7511.680176,258.720001,966.23999,172.919998,102.959999,93.279999,111.760002
114.839996,1821.599976,2522.080078,441.320007,115.720001,120.559998,35.200001,206.360001
389.399994,1178.319946,956.119995,538.559998,59.400002,95.919998,135.520004,131.119995
381.480011,1760.439941,2239.600098,1975.599976,142.559998,48.400002,191.399994,46.639999
639.76001,2666.840088,3782.679932,199.759995,57.200001,40.040001,404.359985,105.159996
469.919983,5868.719727,195.800003,410.079987,53.68,432.079987,125.400002,135.520004
1298.439941,901.119995,810.039978,1829.079956,96.360001,88.879997,85.800003,141.240005
1112.76001,4639.359863,1014.640015,2103.639893,52.360001,58.959999,124.959999,110.440002
227.479996,604.559998,779.23999,219.119995,85.360001,259.160004,100.32,256.959991
314.600006,1863.839966,3914.679932,451.880005,85.360001,62.040001,236.720001,105.599998
51.919998,1224.079956,679.799988,308,116.159996,119.239998,182.600006,343.200012
640.640015,3960.879883,1057.319946,256.519989,161.479996,101.199997,583.880005,113.959999
164.559998,545.599976,5645.640137,271.040009,92.839996,156.199997,69.080002,135.960007
155.759995,591.359985,4011.919922,6188.160156,44.439999,57.639999,132,81.400002
63.799999,976.799988,1393.920044,126.720001,50.16,208.559998,122.760002,79.199997
1456.839966,4224.879883,4303.200195,1480.160034,61.599998,62.48,1030.040039,275.880005
112.199997,1907.400024,1225.400024,1071.400024,143,639.76001,188.759995,155.759995
222.199997,736.559998,1405.359985,236.279999,133.759995,84.040001,76.120003,73.919998
89.32,279.839996,805.200012,148.720001,181.279999,37.84,94.159996,104.720001
72.599998,11901.55957,1288.76001,2705.560059,52.360001,96.800003,570.679993,77.879997
129.800003,1810.599976,1774.079956,294.359985,57.200001,102.080002,307.119995,111.760002
746.23999,2687.080078,20525.56055,403.919983,27.719999,99,63.360001,203.279999
172.919998,855.799988,593.559998,652.080017,102.959999,146.080002,81.839996,386.320007
1142.23999,2235.639893,689.039978,651.200012,60.279999,503.799988,86.239998,293.480011
489.720001,4055.47998,328.23999,139.919998,36.079998,246.399994,151.360001,131.119995
160.600006,2068.439941,5998.080078,849.200012,90.639999,186.119995,437.799988,605.880005
74.360001,1002.320007,2282.719971,1092.079956,227.919998,392.919983,76.559998,209
869.880005,1508.76001,442.200012,587.400024,176,84.919998,134.199997,713.23999
288.200012,1341.559937,98.559998,948.640015,321.200012,212.959991,123.199997,322.519989
134.639999,231.880005,1309.880005,23.76,34.32,451.440002,180.839996,558.359985
253,1851.079956,1099.559937,2502.280029,124.959999,25.52,325.160004,922.23999
36.959999,1376.76001,1229.359985,1631.079956,68.639999,193.600006,78.760002,832.919983
51.040001,24229.91992,586.080017,2052.159912,63.360001,271.920013,91.080002,171.600006
260.040009,2548.47998,224.839996,558.359985,689.919983,139.479996,111.760002,187.440002
369.600006,757.679993,7776.120117,1245.199951,91.080002,294.799988,315.920013,32.560001
168.520004,3058,645.039978,681.119995,212.959991,222.199997,288.200012,1204.280029
1038.400024,3009.159912,1060.839966,213.399994,55.880001,173.800003,50.599998,76.559998
799.039978,647.23999,5157.680176,353.76001,77.440002,77,201.959991,92.400002
141.240005,3006.959961,381.040009,2549.800049,178.199997,110,47.959999,304.920013
183.039993,681.559998,2257.639893,319.880005,55,113.080002,84.479996,40.040001
187,1460.800049,1096.920044,454.079987,59.84,78.32,340.559998,239.360001
596.640015,2983.639893,7638.399902,420.200012,69.080002,409.639984,84.479996,213.839996
15.84,5821.640137,1574.76001,2305.600098,91.519997,542.960022,51.919998,487.079987
118.360001,1789.47998,2189,469.040009,234.959991,412.279999,48.400002,47.959999
41.360001,1502.599976,224.839996,501.160004,137.279999,155.759995,89.760002,72.159996
77,710.599976,801.23999,524.919983,93.279999,459.359985,81.400002,171.600006
298.320007,2250.159912,1290.52002,665.279968,135.520004,48.84,71.720001,39.599998
156.199997,10517.32031,745.799988,1070.079956,36.079998,1105.719971,314.600006,279.399994
156.199997,24535.7207,1317.359985,2000.23999,49.720001,152.240005,207.240005,74.360001
82.279999,561.880005,3355,601.039978,150.919998,89.32,120.120003,308.880005
384.119995,3688.52002,720.279968,1158.52002,228.800003,88.879997,198,367.839996
872.52002,2900.47998,679.359985,284.23999,106.040001,246.399994,618.640015,177.319992
239.360001,3388.879883,1395.23999,2000.23999,40.919998,202.399994,79.639999,118.360001
48.84,1741.079956,207.240005,267.959991,115.279999,48.84,63.360001,160.160004
109.559998,3702.600098,344.959991,62.040001,30.799999,374,396.880005,191.399994
46.200001,759.880005,685.960022,426.799988,89.32,63.360001,47.959999,35.639999
142.559998,982.080017,492.359985,515.23999,82.720001,106.040001,52.360001,48.84
123.639999,3964.399902,3231.800049,879.559998,91.519997,283.359985,108.68,52.360001
231.880005,1241.23999,5142.279785,343.200012,101.639999,68.639999,73.919998,143
130.679993,836.880005,2030.599976,302.279999,96.800003,160.160004,207.679993,209.880005
96.800003,4808.759766,3419.679932,835.559998,97.239998,41.360001,440.440002,56.32
442.639984,1204.280029,1788.599976,2042.47998,13.2,66.879997,348.040009,78.760002
37.400002,499.399994,613.359985,1252.680054,322.079987,93.279999,75.68,127.599998
123.199997,1178.319946,1830.400024,364.76001,85.360001,445.279999,68.199997,74.800003
1087.680054,2304.280029,6789.640137,726,70.400002,118.800003,338.799988,173.800003
116.159996,2276.560059,759.880005,279.839996,36.079998,186.559998,500.720001,142.559998
111.760002,2344.76001,13370.28027,219.559998,88,35.200001,395.119995,30.799999
153.559998,1824.23999,293.480011,1225.400024,105.159996,221.759995,64.68,209.440002
366.079987,1921.920044,212.959991,296.119995,35.639999,183.039993,42.68,58.959999
99.440002,5705.919922,2214.52002,10222.51953,513.039978,340.559998,93.720001,406.119995
5.28,1131.680054,227.039993,286.440002,370.919983,166.759995,453.200012,126.279999
305.799988,516.119995,913.880005,520.960022,106.040001,115.279999,88.879997,85.360001
566.279968,3258.199951,226.160004,4774.879883,174.679993,246.399994,141.240005,250.360001
806.52002,1213.079956,131.119995,561.880005,73.919998,146.960007,151.800003,131.559998
503.359985,5631.560059,121.440002,1861.640015,58.959999,55.439999,177.759995,109.120003
272.359985,1065.23999,718.080017,4785,64.239998,85.360001,287.320007,253
252.559998,1862.959961,159.720001,892.76001,220,193.600006,86.68,457.600006
1565.959961,1414.599976,2349.600098,4325.200195,33,147.839996,29.92,77.879997
62.48,1932.920044,947.320007,1633.280029,105.159996,93.720001,184.800003,396
538.119995,927.960022,1242.559937,697.839966,41.799999,237.160004,106.479996,117.040001
79.199997,1961.52002,771.76001,456.279999,90.639999,164.119995,47.52,90.199997
498.959991,1447.160034,430.320007,515.679993,46.639999,503.799988,73.040001,223.520004
79.199997,6400.239746,2463.119873,344.519989,65.120003,211.199997,71.720001,220.440002
1041.040039,10197.87988,631.840027,168.080002,75.239998,124.519997,55,140.800003
255.199997,25873.75977,225.279999,666.159973,178.639999,224.399994,204.160004,103.400002
121,2721.399902,1564.640015,387.200012,298.320007,151.360001,26.4,48.400002
541.200012,3215.959961,1991.439941,1022.559998,66,153.559998,111.760002,71.720001
55.439999,1400.52002,11082.28027,1047.199951,58.959999,66.879997,478.279999,111.760002
249.919998,3723.280029,885.279968,447.480011,51.48,242.440002,231.880005,495
160.160004,1232,732.159973,1199,161.919998,261.799988,259.160004,89.32
137.279999,2090,1406.23999,895.839966,42.68,181.279999,235.399994,64.68
636.23999,2075.919922,1000.119995,399.519989,117.040001,209.440002,123.199997,123.639999
132,1168.640015,743.599976,2402.399902,124.959999,91.519997,357.279999,120.120003
64.68,2125.639893,1137.400024,709.719971,72.159996,125.400002,46.200001,62.48
270.600006,14305.71973,727.320007,1353,119.239998,366.519989,82.720001,643.279968
574.640015,1243.439941,1301.079956,777.039978,45.32,171.600006,450.119995,47.079998
341.440002,1178.319946,15555.75977,1004.960022,113.080002,206.360001,108.239998,53.239998
250.360001,2635.159912,3517.800049,1392.599976,445.720001,107.360001,54.119999,2239.159912
344.959991,2661.119873,5414.640137,471.23999,30.360001,64.239998,157.080002,120.559998
470.799988,2837.119873,2632.959961,719.839966,504.679993,510.839996,142.559998,450.119995
569.359985,8523.679688,1894.640015,4451.919922,71.720001,266.200012,204.600006,136.399994
559.23999,1556.280029,1632.839966,193.160004,280.720001,91.959999,634.039978,113.959999
575.080017,957,1112.76001,1002.76001,79.639999,76.559998,96.360001,72.599998
80.080002,627,588.719971,574.200012,139.919998,154.880005,132,75.239998
359.480011,4781.47998,2021.359985,358.160004,40.48,118.360001,99.879997,146.080002
213.399994,2782.560059,1177.880005,353.320007,688.159973,44.880001,51.040001,66.879997
422.839996,1934.679932,119.68,695.640015,105.159996,83.599998,49.720001,238.919998
72.159996,931.47998,7763.799805,520.960022,29.92,361.23999,116.599998,176
51.48,5371.080078,4727.359863,437.799988,34.32,512.159973,126.279999,57.639999
56.32,2798.399902,703.559998,1810.599976,240.679993,51.48,189.639999,235.399994
72.599998,618.200012,1535.160034,321.639984,162.360001,307.559998,242,69.519997
260.480011,1260.599976,1393.920044,494.559998,69.959999,169.399994,176,96.360001
58.52,1516.679932,1626.23999,1142.680054,59.400002,142.119995,182.160004,96.360001
95.040001,1078.439941,1123.319946,1597.640015,63.799999,290.839996,155.319992,267.519989
950.839966,1132.119995,1077.119995,774.839966,113.080002,382.359985,218.679993,120.559998
392.040009,19484.51953,1191.52002,275.880005,583.440002,318.119995,182.600006,102.080002
47.079998,1741.959961,1625.359985,1122.439941,205.919998,104.720001,72.159996,363
80.519997,1635.920044,1647.359985,2.64,396.880005,69.519997,173.360001,198.880005
86.68,3256.439941,716.76001,462.440002,168.959991,74.800003,88.879997,89.760002
183.919998,876.039978,2324.52002,516.559998,31.68,194.479996,61.599998,237.600006
355.959991,3534.080078,2686.199951,728.200012,24.200001,177.319992,61.599998,135.080002
206.800003,4617.359863,2124.76001,1857.679932,41.360001,293.480011,119.239998,102.959999
231.440002,1433.52002,2192.52002,745.799988,82.720001,663.52002,60.279999,90.199997
44.880001,1270.280029,8208.639648,863.279968,114.839996,135.960007,93.279999,601.919983
30.799999,2372.919922,1393.040039,2887.280029,108.239998,103.400002,157.960007,44.439999
78.760002,2854.280029,1147.079956,1404.040039,82.720001,636.679993,91.080002,271.040009
722.919983,1392.599976,3334.76001,234.080002,88.879997,84.040001,161.039993,69.080002
118.360001,5126,2030.599976,344.079987,82.720001,91.519997,490.160004,187.880005
463.320007,1543.52002,9691.44043,637.559998,59.84,116.599998,155.759995,77.440002
179.520004,1670.679932,14436.40039,176.880005,121.440002,124.080002,166.319992,51.48
115.720001,772.640015,1804,325.600006,55,491.480011,53.68,547.799988
32.119999,1242.559937,3654.639893,464.200012,102.519997,55.880001,55.439999,97.68
240.240005,4941.200195,379.720001,1847.119995,42.239998,161.919998,220.440002,106.919998
264.880005,1855.920044,388.519989,352,258.279999,234.080002,50.16,62.040001
513.039978,4712.399902,921.799988,7766,21.119999,274.119995,163.240005,55
77.440002,6739.919922,2520.320068,235.399994,198.440002,188.759995,78.760002,316.359985
1191.079956,530.200012,977.679993,415.359985,71.720001,98.120003,55,91.080002
131.559998,4873.879883,1019.47998,2009.47998,356.399994,386.76001,273.23999,302.279999
208.559998,14835.91992,766.47998,707.960022,227.919998,671,161.479996,52.360001
555.719971,1062.599976,1302.839966,1058.640015,78.32,117.040001,304.480011,47.959999
532.840027,900.679993,943.799988,2233.879883,66.879997,478.279999,71.279999,382.799988
1657.040039,1770.559937,149.160004,519.640015,88,41.360001,344.079987,75.239998
73.919998,12803.12012,1021.23999,280.279999,54.560001,39.599998,140.360001,36.52
369.160004,1594.119995,2633.399902,147.399994,99,143.880005,189.199997,210.759995
93.279999,3328.600098,3630.439941,2534.399902,280.279999,49.720001,94.599998,76.120003
145.639999,1603.359985,1909.599976,1476.640015,88.879997,135.080002,48.400002,130.679993
210.319992,2101.879883,656.919983,94.599998,43.560001,205.479996,374,55
230.559998,1492.47998,3051.840088,380.600006,73.040001,101.639999,552.640015,97.239998
148.720001,5365.799805,440.440002,648.559998,171.600006,105.159996,32.560001,177.319992
101.199997,2106.280029,4084.52002,1150.160034,44.439999,139.919998,62.48,174.679993
674.960022,935.880005,849.640015,224.839996,54.560001,85.360001,42.68,91.959999
745.359985,1568.599976,3186.040039,1430,728.200012,222.199997,43.560001,94.159996
346.279999,904.640015,14252.91992,155.759995,51.48,66.440002,288.639984,62.040001
190.959991,1218.359985,5848.919922,392.919983,58.52,132.880005,55.439999,209.880005
123.639999,1040.599976,258.720001,36.959999,299.200012,88,124.080002,373.119995
1925.880005,1837,1698.839966,1034.439941,72.599998,63.799999,69.959999,43.119999
215.160004,5353.040039,6277.47998,1364,147.399994,403.040009,65.120003,116.159996
105.159996,8393,1239.920044,1140.920044,47.079998,313.720001,106.040001,25.959999
373.559998,2099.23999,568.919983,869,63.360001,572.440002,94.159996,141.679993
388.079987,1181.400024,1250.47998,628.76001,189.639999,687.719971,76.120003,253.440002
128.479996,869,693,216.039993,55,148.279999,48.84,58.079998
480.480011,1171.280029,158.839996,1053.800049,146.960007,123.639999,209.440002,335.279999
387.200012,1465.640015,220.440002,2251.040039,86.68,52.799999,117.919998,168.080002
113.959999,1325.280029,264.880005,6452.600098,226.160004,55,370.480011,43.119999
116.599998,2055.679932,3597.439941,551.320007,148.720001,153.559998,77.440002,164.119995
47.52,4470.839844,366.519989,1001,93.279999,69.959999,73.480003,196.240005
135.080002,5195.52002,1083.719971,1243,66.440002,80.519997,258.279999,38.720001
289.959991,1001.880005,1322.640015,900.23999,81.839996,91.080002,111.32,113.959999
625.23999,878.679993,994.839966,1145.319946,167.639999,144.319992,411.399994,267.959991
247.279999,11182.59961,1655.280029,185.240005,153.559998,212.959991,88.440002,169.399994
366.959991,1133,3217.719971,1362.23999,33.880001,146.520004,97.68,40.48
383.23999,4341.47998,1404.920044,377.079987,70.839996,71.720001,52.799999,84.919998
47.959999,15748.47949,8431.719727,353.76001,106.479996,301.839996,65.120003,88
64.68,784.080017,957.880005,1048.079956,31.24,64.68,260.920013,190.959991
443.959991,15296.59961,3746.600098,497.639984,88,131.119995,123.639999,102.519997
150.039993,1692.679932,2346.959961,1877.920044,39.599998,117.040001,57.200001,220.880005
1340.680054,1573,4489.759766,474.76001,70.839996,480.040009,336.160004,117.919998
173.360001,4635.839844,203.279999,2150.719971,113.519997,190.080002,235.839996,499.839996
873.839966,2148.080078,2837.119873,4169,87.120003,979.440002,269.720001,113.080002
