null,lib,egka,EGKA,GGKA,GSKV,GGKV
,152.459991,,,,,
,563.219971,,,,,
,199.080002,,,,,
,239.399994,,,,,
,101.43,,,,,
,123.479996,,,,,
,286.649994,,,,,
,48.509998,,,,,
,166.319992,,,,,
,161.279999,,,,,
,166.319992,,,,,
,386.820007,,,,,
,61.739998,,,,,
,107.729996,,,,,
,57.959999,,,,,
,94.5,,,,,
,175.770004,,,,,
,340.200012,,,,,
,56.700001,,,,,
,157.5,,,,,
,500.220001,,,,,
,93.870003,,,,,
,86.309998,,,,,
,108.360001,,,,,
,204.119995,,,,,
,180.809998,,,,,
,113.400002,,,,,
,151.199997,,,,,
,63.630001,,,,,
,131.039993,,,,,
,224.279999,,,,,
,80.639999,,,,,
,165.059998,,,,,
,2135.699951,,,,,
,143.639999,,,,,
,123.479996,,,,,
,137.339996,,,,,
,183.959991,,,,,
,78.75,,,,,
,162.539993,,,,,
,185.220001,,,,,
,177.660004,,,,,
,98.909996,,,,,
,122.220001,,,,,
,209.160004,,,,,
,109.620003,,,,,
,1416.869995,,,,,
,83.790001,,,,,
,263.970001,,,,,
,238.770004,,,,,
,83.790001,,,,,
,44.099998,,,,,
,273.419983,,,,,
,52.290001,,,,,
,133.559998,,,,,
,103.32,,,,,
,164.429993,,,,,
,554.400024,,,,,
,98.279999,,,,,
,92.610001,,,,,
,178.919998,,,,,
,165.059998,,,,,
,123.479996,,,,,
,48.509998,,,,,
,128.520004,,,,,
,258.929993,,,,,
,105.209999,,,,,
,393.75,,,,,
,81.269997,,,,,
,244.440002,,,,,
,98.909996,,,,,
,184.589996,,,,,
,104.580002,,,,,
,178.289993,,,,,
,163.169998,,,,,
,168.839996,,,,,
,164.429993,,,,,
,407.609985,,,,,
,85.68,,,,,
,155.610001,,,,,
,125.370003,,,,,
,214.199997,,,,,
,80.010002,,,,,
,125.370003,,,,,
,358.470001,,,,,
,148.050003,,,,,
,168.839996,,,,,
,160.649994,,,,,
,114.029999,,,,,
,207.899994,,,,,
,178.919998,,,,,
,110.25,,,,,
,287.279999,,,,,
,279.089996,,,,,
,85.050003,,,,,
,389.339996,,,,,
,109.620003,,,,,
,80.010002,,,,,
,81.900002,,,,,
,179.550003,,,,,
,78.75,,,,,
,352.169983,,,,,
,109.620003,,,,,
,143.639999,,,,,
,34.02,,,,,
,59.220001,,,,,
,39.060001,,,,,
,115.290001,,,,,
,137.339996,,,,,
,181.440002,,,,,
,90.720001,,,,,
,100.169998,,,,,
,107.099998,,,,,
,196.559998,,,,,
,83.159996,,,,,
,233.099991,,,,,
,135.449997,,,,,
,77.489998,,,,,
,279.720001,,,,,
,146.789993,,,,,
,194.039993,,,,,
,198.449997,,,,,
,353.429993,,,,,
,354.690002,,,,,
,236.880005,,,,,
,136.709991,,,,,
,161.279999,,,,,
,85.050003,,,,,
,103.32,,,,,
,411.389984,,,,,
,335.160004,,,,,
,329.48999,,,,,
,65.519997,,,,,
,58.59,,,,,
,83.159996,,,,,
,180.809998,,,,,
,514.080017,,,,,
,167.580002,,,,,
,88.199997,,,,,
,194.669998,,,,,
,280.980011,,,,,
,68.040001,,,,,
,107.099998,,,,,
,104.580002,,,,,
,49.139999,,,,,
,184.589996,,,,,
,548.72998,,,,,
,456.119995,,,,,
,221.130005,,,,,
,134.819992,,,,,
,653.940002,,,,,
,463.679993,,,,,
,92.610001,,,,,
,33.389999,,,,,
,595.349976,,,,,
,194.669998,,,,,
,83.159996,,,,,
,292.950012,,,,,
,61.739998,,,,,
,56.700001,,,,,
,301.139984,,,,,
,76.860001,,,,,
,86.309998,,,,,
,260.820007,,,,,
,164.429993,,,,,
,100.169998,,,,,
,108.360001,,,,,
,151.830002,,,,,
,81.900002,,,,,
,79.379997,,,,,
,449.190002,,,,,
,101.43,,,,,
,95.129997,,,,,
,81.269997,,,,,
,114.029999,,,,,
,100.800003,,,,,
,115.290001,,,,,
,88.830002,,,,,
,259.559998,,,,,
,93.870003,,,,,
,128.520004,,,,,
,155.610001,,,,,
,177.660004,,,,,
,78.75,,,,,
,213.569992,,,,,
,111.510002,,,,,
,163.800003,,,,,
,472.5,,,,,
,68.669998,,,,,
,224.910004,,,,,
,115.290001,,,,,
,245.069992,,,,,
,197.819992,,,,,
,165.690002,,,,,
,101.43,,,,,
,100.800003,,,,,
,819.630005,,,,,
,323.190002,,,,,
,224.279999,,,,,
,68.669998,,,,,
,69.93,,,,,
,54.18,,,,,
,119.07,,,,,
,219.240005,,,,,
,277.200012,,,,,
,159.389999,,,,,
,158.759995,,,,,
,98.909996,,,,,
,222.389999,,,,,
,216.720001,,,,,
,214.199997,,,,,
,161.279999,,,,,
,231.209991,,,,,
,93.870003,,,,,
,449.190002,,,,,
,263.970001,,,,,
,84.419998,,,,,
,201.600006,,,,,
,176.399994,,,,,
,144.270004,,,,,
,154.350006,,,,,
,303.029999,,,,,
,122.849998,,,,,
,152.459991,,,,,
,194.039993,,,,,
,157.5,,,,,
,139.860001,,,,,
,297.98999,,,,,
,45.989998,,,,,
,56.700001,,,,,
,97.650002,,,,,
,148.050003,,,,,
,89.459999,,,,,
,132.300003,,,,,
,78.120003,,,,,
,95.760002,,,,,
,209.789993,,,,,
,95.760002,,,,,
,466.199982,,,,,
,104.580002,,,,,
,82.529999,,,,,
,65.519997,,,,,
,64.889999,,,,,
,217.979996,,,,,
,153.720001,,,,,
,116.549995,,,,,
,113.400002,,,,,
,766.080017,,,,,
,212.940002,,,,,
,554.400024,,,,,
,213.569992,,,,,
,173.25,,,,,
,304.919983,,,,,
,98.279999,,,,,
,511.559998,,,,,
,196.559998,,,,,
,328.230011,,,,,
,100.800003,,,,,
,126.629997,,,,,
,193.410004,,,,,
,148.050003,,,,,
,125.370003,,,,,
,226.169998,,,,,
,90.089996,,,,,
,149.940002,,,,,
,54.18,,,,,
,64.889999,,,,,
,136.080002,,,,,
,139.860001,,,,,
,161.910004,,,,,
,81.900002,,,,,
,203.490005,,,,,
,178.289993,,,,,
,250.110001,,,,,
,169.470001,,,,,
,246.330002,,,,,
,177.029999,,,,,
,783.089966,,,,,
,61.110001,,,,,
,223.649994,,,,,
,197.190002,,,,,
,37.799999,,,,,
,86.309998,,,,,
,118.440002,,,,,
,108.989998,,,,,
,187.110001,,,,,
,115.290001,,,,,
,122.220001,,,,,
,226.169998,,,,,
,687.960022,,,,,
,80.010002,,,,,
,78.120003,,,,,
,409.5,,,,,
,392.48999,,,,,
,76.860001,,,,,
,180.179993,,,,,
,71.82,,,,,
,112.139999,,,,,
,187.110001,,,,,
,205.380005,,,,,
,271.529999,,,,,
,88.830002,,,,,
,243.809998,,,,,
,147.419998,,,,,
,270.269989,,,,,
,238.770004,,,,,
,291.690002,,,,,
,300.51001,,,,,
,120.959999,,,,,
,105.209999,,,,,
,369.179993,,,,,
,75.599998,,,,,
,67.409996,,,,,
,810.809998,,,,,
,69.93,,,,,
,128.520004,,,,,
,417.059998,,,,,
,49.139999,,,,,
,83.159996,,,,,
,194.669998,,,,,
,185.220001,,,,,
,1952.369995,,,,,
,196.559998,,,,,
,184.589996,,,,,
,90.089996,,,,,
,74.970001,,,,,
,136.709991,,,,,
,161.910004,,,,,
,120.330002,,,,,
,223.649994,,,,,
,306.179993,,,,,
,58.59,,,,,
,132.929993,,,,,
,134.190002,,,,,
,124.110001,,,,,
,168.839996,,,,,
,73.709999,,,,,
,101.43,,,,,
,61.110001,,,,,
,123.479996,,,,,
,146.160004,,,,,
,131.669998,,,,,
,246.330002,,,,,
,618.659973,,,,,
,102.690002,,,,,
,291.690002,,,,,
,98.909996,,,,,
,119.699997,,,,,
,181.440002,,,,,
,49.139999,,,,,
,163.800003,,,,,
,260.820007,,,,,
,70.559998,,,,,
,135.449997,,,,,
,200.970001,,,,,
,240.660004,,,,,
,257.669983,,,,,
,262.709991,,,,,
,84.419998,,,,,
,90.720001,,,,,
,234.360001,,,,,
,187.740005,,,,,
,73.080002,,,,,
,271.529999,,,,,
,124.110001,,,,,
,85.050003,,,,,
,255.779999,,,,,
,63.630001,,,,,
,147.419998,,,,,
,159.389999,,,,,
,221.130005,,,,,
,184.589996,,,,,
,262.079987,,,,,
,104.580002,,,,,
,77.489998,,,,,
,112.139999,,,,,
,295.470001,,,,,
,430.919983,,,,,
,75.599998,,,,,
,214.830002,,,,,
,250.740005,,,,,
,199.080002,,,,,
,167.580002,,,,,
,117.18,,,,,
,183.330002,,,,,
,179.550003,,,,,
,122.849998,,,,,
,208.529999,,,,,
,199.709991,,,,,
,215.459991,,,,,
,173.880005,,,,,
,127.889999,,,,,
,77.489998,,,,,
,265.230011,,,,,
,124.110001,,,,,
,155.610001,,,,,
,85.050003,,,,,
,115.919998,,,,,
,291.059998,,,,,
,260.190002,,,,,
,309.329987,,,,,
,195.929993,,,,,
,199.080002,,,,,
,223.020004,,,,,
,137.339996,,,,,
,169.470001,,,,,
,120.959999,,,,,
,197.190002,,,,,
,140.490005,,,,,
,177.660004,,,,,
,165.690002,,,,,
,178.289993,,,,,
,100.800003,,,,,
,156.869995,,,,,
,35.91,,,,,
,3069.98999,,,,,
,110.25,,,,,
,291.690002,,,,,
,128.520004,,,,,
,84.419998,,,,,
,136.080002,,,,,
,239.399994,,,,,
,276.570007,,,,,
,130.410004,,,,,
,109.620003,,,,,
,116.549995,,,,,
,206.639999,,,,,
,226.800003,,,,,
,154.350006,,,,,
,121.589996,,,,,
,207.899994,,,,,
,115.290001,,,,,
,567.630005,,,,,
,66.779999,,,,,
,111.510002,,,,,
,161.279999,,,,,
,132.300003,,,,,
,209.160004,,,,,
,171.360001,,,,,
,97.019997,,,,,
,93.870003,,,,,
,71.82,,,,,
,123.479996,,,,,
,97.019997,,,,,
,110.879997,,,,,
,384.929993,,,,,
,199.709991,,,,,
,139.229996,,,,,
,44.73,,,,,
,142.380005,,,,,
,88.199997,,,,,
,415.799988,,,,,
,95.760002,,,,,
,288.540009,,,,,
,57.959999,,,,,
,64.889999,,,,,
,79.379997,,,,,
,81.900002,,,,,
,65.519997,,,,,
,181.440002,,,,,
,67.409996,,,,,
,250.740005,,,,,
,57.329998,,,,,
,151.199997,,,,,
,560.070007,,,,,
,155.610001,,,,,
,318.149994,,,,,
,111.510002,,,,,
,177.029999,,,,,
,80.010002,,,,,
,197.190002,,,,,
,234.360001,,,,,
,198.449997,,,,,
,171.360001,,,,,
,329.48999,,,,,
,94.5,,,,,
,57.329998,,,,,
,330.75,,,,,
,114.659996,,,,,
,155.610001,,,,,
,343.980011,,,,,
,248.220001,,,,,
,91.979996,,,,,
,217.349991,,,,,
,151.199997,,,,,
,379.26001,,,,,
,148.050003,,,,,
,129.149994,,,,,
,95.129997,,,,,
,183.330002,,,,,
,245.069992,,,,,
,243.809998,,,,,
,134.190002,,,,,
,203.490005,,,,,
,230.580002,,,,,
,91.349998,,,,,
,279.089996,,,,,
,262.079987,,,,,
,69.93,,,,,
,223.020004,,,,,
,371.070007,,,,,
,326.970001,,,,,
,128.520004,,,,,
,297.98999,,,,,
,196.559998,,,,,
,188.369995,,,,,
,206.009995,,,,,
,118.440002,,,,,
,104.580002,,,,,
,241.289993,,,,,
,88.199997,,,,,
,69.300003,,,,,
,95.760002,,,,,
,112.769997,,,,,
,89.459999,,,,,
,273.419983,,,,,
,497.070007,,,,,
,142.380005,,,,,
,94.5,,,,,
,118.440002,,,,,
,168.839996,,,,,
,110.879997,,,,,
,182.069992,,,,,
,58.59,,,,,
,147.419998,,,,,
,464.940002,,,,,
,110.25,,,,,
,169.470001,,,,,
,638.820007,,,,,
,110.879997,,,,,
,68.040001,,,,,
,123.479996,,,,,
,151.199997,,,,,
,258.929993,,,,,
,54.810001,,,,,
,104.580002,,,,,
,148.050003,,,,,
,142.380005,,,,,
,419.579987,,,,,
,215.459991,,,,,
,85.050003,,,,,
,211.050003,,,,,
,86.309998,,,,,
,199.709991,,,,,
,173.880005,,,,,
,262.709991,,,,,
,134.819992,,,,,
,64.889999,,,,,
,145.529999,,,,,
,234.360001,,,,,
,158.759995,,,,,
,110.879997,,,,,
,71.82,,,,,
,165.690002,,,,,
,730.799988,,,,,
,171.990005,,,,,
,102.690002,,,,,
,352.169983,,,,,
,264.600006,,,,,
,121.589996,,,,,
,246.330002,,,,,
,129.149994,,,,,
,109.620003,,,,,
,210.419998,,,,,
,302.399994,,,,,
,135.449997,,,,,
,628.73999,,,,,
,117.18,,,,,
,166.319992,,,,,
,500.220001,,,,,
,137.970001,,,,,
,42.84,,,,,
,195.929993,,,,,
,131.669998,,,,,
,134.190002,,,,,
,88.199997,,,,,
,131.039993,,,,,
,148.050003,,,,,
,297.359985,,,,,
,92.610001,,,,,
,141.119995,,,,,
,327.600006,,,,,
,101.43,,,,,
,1307.880005,,,,,
,95.129997,,,,,
,73.709999,,,,,
,125.370003,,,,,
,215.459991,,,,,
,308.700012,,,,,
,138.600006,,,,,
,340.829987,,,,,
,108.360001,,,,,
,209.160004,,,,,
,109.620003,,,,,
,144.270004,,,,,
,132.929993,,,,,
,68.040001,,,,,
,190.259995,,,,,
,138.600006,,,,,
,277.200012,,,,,
,326.970001,,,,,
,91.349998,,,,,
,165.059998,,,,,
,143.639999,,,,,
,79.379997,,,,,
,139.860001,,,,,
,93.239998,,,,,
,555.659973,,,,,
,91.979996,,,,,
,257.669983,,,,,
,82.529999,,,,,
,84.419998,,,,,
,166.949997,,,,,
,127.889999,,,,,
,83.790001,,,,,
,83.790001,,,,,
,130.410004,,,,,
,195.929993,,,,,
,101.43,,,,,
,87.57,,,,,
,207.899994,,,,,
,130.410004,,,,,
,81.900002,,,,,
,207.899994,,,,,
,190.889999,,,,,
,164.429993,,,,,
,229.319992,,,,,
,184.589996,,,,,
,309.329987,,,,,
,157.5,,,,,
,127.260002,,,,,
,111.510002,,,,,
,200.339996,,,,,
,472.5,,,,,
,197.819992,,,,,
,418.320007,,,,,
,78.75,,,,,
,182.699997,,,,,
,131.039993,,,,,
,213.569992,,,,,
,89.459999,,,,,
,276.570007,,,,,
,86.309998,,,,,
,645.75,,,,,
,81.900002,,,,,
,95.760002,,,,,
,309.959991,,,,,
,211.679993,,,,,
,87.57,,,,,
,98.909996,,,,,
,114.029999,,,,,
,188.369995,,,,,
,134.190002,,,,,
,117.809998,,,,,
,182.699997,,,,,
,218.610001,,,,,
,65.519997,,,,,
,229.949997,,,,,
,160.649994,,,,,
,161.279999,,,,,
,85.68,,,,,
,102.690002,,,,,
,353.429993,,,,,
,66.779999,,,,,
,214.199997,,,,,
,120.330002,,,,,
,86.309998,,,,,
,171.990005,,,,,
,163.800003,,,,,
,146.160004,,,,,
,81.900002,,,,,
,59.220001,,,,,
,94.5,,,,,
,113.400002,,,,,
,308.070007,,,,,
,51.029999,,,,,
,121.589996,,,,,
,359.100006,,,,,
,299.880005,,,,,
,101.43,,,,,
,49.139999,,,,,
,53.549999,,,,,
,107.729996,,,,,
,88.199997,,,,,
,214.830002,,,,,
,143.639999,,,,,
,160.649994,,,,,
,118.440002,,,,,
,171.990005,,,,,
,161.279999,,,,,
,157.5,,,,,
,362.25,,,,,
,474.389984,,,,,
,241.289993,,,,,
,198.449997,,,,,
,227.429993,,,,,
,119.699997,,,,,
,73.080002,,,,,
,246.330002,,,,,
,367.919983,,,,,
,59.220001,,,,,
,190.889999,,,,,
,116.549995,,,,,
,142.380005,,,,,
,304.290009,,,,,
,159.389999,,,,,
,163.800003,,,,,
,225.539993,,,,,
,143.009995,,,,,
,168.839996,,,,,
,118.440002,,,,,
,524.789978,,,,,
,40.32,,,,,
,91.349998,,,,,
,240.029999,,,,,
,405.089996,,,,,
,73.080002,,,,,
,86.309998,,,,,
,161.279999,,,,,
,194.039993,,,,,
,130.410004,,,,,
,148.679993,,,,,
,103.32,,,,,
,144.899994,,,,,
,74.970001,,,,,
,144.899994,,,,,
,675.98999,,,,,
,163.169998,,,,,
,477.540009,,,,,
,105.839996,,,,,
,117.809998,,,,,
,127.889999,,,,,
,141.119995,,,,,
,237.509995,,,,,
,227.429993,,,,,
,86.309998,,,,,
,158.759995,,,,,
,88.199997,,,,,
,132.929993,,,,,
,218.610001,,,,,
,85.68,,,,,
,665.909973,,,,,
,136.080002,,,,,
,91.349998,,,,,
,206.009995,,,,,
,65.519997,,,,,
,241.289993,,,,,
,197.190002,,,,,
,717.570007,,,,,
,134.819992,,,,,
,131.039993,,,,,
,83.159996,,,,,
,75.599998,,,,,
,71.190002,,,,,
,46.619999,,,,,
,320.669983,,,,,
,145.529999,,,,,
,391.230011,,,,,
,71.82,,,,,
,110.879997,,,,,
,292.320007,,,,,
,269.639984,,,,,
,95.129997,,,,,
,102.690002,,,,,
,440.369995,,,,,
,132.300003,,,,,
,236.880005,,,,,
,45.360001,,,,,
,166.319992,,,,,
,43.470001,,,,,
,223.020004,,,,,
,108.989998,,,,,
,99.540001,,,,,
,83.790001,,,,,
,64.889999,,,,,
,124.739998,,,,,
,177.660004,,,,,
,134.819992,,,,,
,259.559998,,,,,
,132.929993,,,,,
,126,,,,,
,165.690002,,,,,
,137.970001,,,,,
,292.320007,,,,,
,179.550003,,,,,
,201.600006,,,,,
,143.639999,,,,,
,112.769997,,,,,
,177.029999,,,,,
,115.290001,,,,,
,122.220001,,,,,
,225.539993,,,,,
,219.240005,,,,,
,152.459991,,,,,
,119.699997,,,,,
,232.470001,,,,,
,124.739998,,,,,
,111.510002,,,,,
,105.839996,,,,,
,149.940002,,,,,
,123.479996,,,,,
,117.18,,,,,
,72.449997,,,,,
,216.720001,,,,,
,57.329998,,,,,
,149.309998,,,,,
,170.100006,,,,,
,151.830002,,,,,
,146.160004,,,,,
,73.080002,,,,,
,211.679993,,,,,
,186.479996,,,,,
,85.050003,,,,,
,309.329987,,,,,
,318.779999,,,,,
,118.440002,,,,,
,207.270004,,,,,
,163.800003,,,,,
,181.440002,,,,,
,211.679993,,,,,
,175.139999,,,,,
,241.289993,,,,,
,202.229996,,,,,
,107.729996,,,,,
,294.839996,,,,,
,56.700001,,,,,
,37.799999,,,,,
,102.059998,,,,,
,80.010002,,,,,
,99.540001,,,,,
,323.190002,,,,,
,254.520004,,,,,
,214.830002,,,,,
,98.909996,,,,,
,272.160004,,,,,
,180.179993,,,,,
,255.779999,,,,,
,104.580002,,,,,
,107.729996,,,,,
,129.149994,,,,,
,100.800003,,,,,
,284.130005,,,,,
,330.119995,,,,,
,264.600006,,,,,
,188.369995,,,,,
,86.940002,,,,,
,63.630001,,,,,
,168.209991,,,,,
,80.639999,,,,,
,133.559998,,,,,
,84.419998,,,,,
,100.800003,,,,,
,69.300003,,,,,
,105.839996,,,,,
,102.690002,,,,,
,485.100006,,,,,
,211.050003,,,,,
,61.110001,,,,,
,342.720001,,,,,
,270.269989,,,,,
,4279.589844,,,,,
,57.329998,,,,,
,137.339996,,,,,
,375.480011,,,,,
,99.540001,,,,,
,102.059998,,,,,
,180.179993,,,,,
,187.740005,,,,,
,100.800003,,,,,
,141.75,,,,,
,232.470001,,,,,
,145.529999,,,,,
,145.529999,,,,,
,119.699997,,,,,
,78.75,,,,,
,188.369995,,,,,
,48.509998,,,,,
,145.529999,,,,,
,105.209999,,,,,
,153.089996,,,,,
,224.279999,,,,,
,88.199997,,,,,
,118.440002,,,,,
,144.270004,,,,,
,107.729996,,,,,
,64.889999,,,,,
,98.279999,,,,,
,158.130005,,,,,
,179.550003,,,,,
,180.809998,,,,,
,155.610001,,,,,
,77.489998,,,,,
,156.240005,,,,,
,128.520004,,,,,
,86.940002,,,,,
,160.020004,,,,,
,61.110001,,,,,
,136.080002,,,,,
,122.220001,,,,,
,463.679993,,,,,
,217.979996,,,,,
,218.610001,,,,,
,261.450012,,,,,
,95.760002,,,,,
,222.389999,,,,,
,432.179993,,,,,
,262.709991,,,,,
,119.07,,,,,
,158.759995,,,,,
,153.089996,,,,,
,63.630001,,,,,
,329.48999,,,,,
,116.549995,,,,,
,186.479996,,,,,
,161.910004,,,,,
,93.870003,,,,,
,72.449997,,,,,
,91.349998,,,,,
,167.580002,,,,,
,192.779999,,,,,
,493.919983,,,,,
,73.080002,,,,,
,177.660004,,,,,
,69.300003,,,,,
,230.580002,,,,,
,63,,,,,
,107.099998,,,,,
,168.839996,,,,,
,253.259995,,,,,
,81.900002,,,,,
,187.110001,,,,,
,358.470001,,,,,
,91.979996,,,,,
,97.650002,,,,,
,325.079987,,,,,
,267.119995,,,,,
,100.800003,,,,,
,100.800003,,,,,
,71.82,,,,,
,76.860001,,,,,
,138.600006,,,,,
,146.789993,,,,,
,168.839996,,,,,
,54.18,,,,,
,64.260002,,,,,
,158.130005,,,,,
,104.580002,,,,,
,292.950012,,,,,
,153.720001,,,,,
,64.260002,,,,,
,74.339996,,,,,
,106.470001,,,,,
,124.739998,,,,,
,107.729996,,,,,
,89.459999,,,,,
,111.510002,,,,,
,83.159996,,,,,
,605.429993,,,,,
,94.5,,,,,
,696.779968,,,,,
,107.729996,,,,,
,205.380005,,,,,
,541.799988,,,,,
,126.629997,,,,,
,173.25,,,,,
,902.159973,,,,,
,62.369999,,,,,
,71.82,,,,,
,177.660004,,,,,
,159.389999,,,,,
,463.679993,,,,,
,110.879997,,,,,
,119.699997,,,,,
,73.080002,,,,,
,187.110001,,,,,
,191.520004,,,,,
,95.129997,,,,,
,162.539993,,,,,
,131.039993,,,,,
,61.739998,,,,,
,175.139999,,,,,
,154.979996,,,,,
,148.050003,,,,,
,85.68,,,,,
,68.669998,,,,,
,323.820007,,,,,
,75.599998,,,,,
,92.610001,,,,,
,56.07,,,,,
,80.639999,,,,,
,84.419998,,,,,
,233.099991,,,,,
,465.570007,,,,,
,190.889999,,,,,
,219.869995,,,,,
,190.259995,,,,,
,255.779999,,,,,
,156.869995,,,,,
,64.889999,,,,,
,132.929993,,,,,
,189,,,,,
,171.990005,,,,,
,343.980011,,,,,
,155.610001,,,,,
,126,,,,,
,207.899994,,,,,
,120.959999,,,,,
,156.869995,,,,,
,144.270004,,,,,
,98.279999,,,,,
,87.57,,,,,
,141.119995,,,,,
,202.229996,,,,,
,69.93,,,,,
,80.639999,,,,,
,89.459999,,,,,
,88.199997,,,,,
,44.73,,,,,
,227.429993,,,,,
,77.489998,,,,,
,60.48,,,,,
,174.509995,,,,,
,287.910004,,,,,
,160.649994,,,,,
,183.330002,,,,,
,92.610001,,,,,
,103.32,,,,,
,197.190002,,,,,
,211.679993,,,,,
,148.679993,,,,,
,90.720001,,,,,
,109.620003,,,,,
,152.459991,,,,,
,74.339996,,,,,
,134.819992,,,,,
,73.080002,,,,,
,97.650002,,,,,
,140.490005,,,,,
,166.949997,,,,,
,121.589996,,,,,
,207.270004,,,,,
,239.399994,,,,,
,156.869995,,,,,
,91.979996,,,,,
,107.729996,,,,,
,221.130005,,,,,
,100.169998,,,,,
,77.489998,,,,,
,374.220001,,,,,
,171.360001,,,,,
,134.190002,,,,,
,216.089996,,,,,
,97.019997,,,,,
,183.959991,,,,,
,109.620003,,,,,
,160.649994,,,,,
,440.369995,,,,,
,124.739998,,,,,
,159.389999,,,,,
,95.760002,,,,,
,75.599998,,,,,
,123.479996,,,,,
,178.919998,,,,,
,106.470001,,,,,
,48.509998,,,,,
,191.520004,,,,,
,79.379997,,,,,
,164.429993,,,,,
,171.990005,,,,,
,100.169998,,,,,
,112.139999,,,,,
,225.539993,,,,,
,135.449997,,,,,
,98.909996,,,,,
,71.82,,,,,
,116.549995,,,,,
,83.159996,,,,,
,65.519997,,,,,
,141.75,,,,,
,91.979996,,,,,
,76.860001,,,,,
,170.729996,,,,,
,574.559998,,,,,
,66.150002,,,,,
,254.520004,,,,,
,233.729996,,,,,
,926.099976,,,,,
,70.559998,,,,,
,64.260002,,,,,
,179.550003,,,,,
,186.479996,,,,,
,96.389999,,,,,
,115.919998,,,,,
,394.380005,,,,,
,488.25,,,,,
,119.07,,,,,
,120.330002,,,,,
,69.93,,,,,
,333.899994,,,,,
,59.849998,,,,,
,58.59,,,,,
,257.669983,,,,,
,86.309998,,,,,
,343.980011,,,,,
,95.129997,,,,,
,147.419998,,,,,
,83.790001,,,,,
,168.839996,,,,,
,120.330002,,,,,
,111.510002,,,,,
,114.029999,,,,,
,262.079987,,,,,
,139.229996,,,,,
,119.699997,,,,,
,849.869995,,,,,
,136.709991,,,,,
,302.399994,,,,,
,523.529968,,,,,
,229.319992,,,,,
,257.040009,,,,,
,137.970001,,,,,
,143.009995,,,,,
,167.580002,,,,,
,263.339996,,,,,
,133.559998,,,,,
,237.509995,,,,,
,190.889999,,,,,
,318.149994,,,,,
,139.860001,,,,,
,94.5,,,,,
,152.459991,,,,,
,166.949997,,,,,
,187.740005,,,,,
,123.479996,,,,,
,267.119995,,,,,
,73.709999,,,,,
,226.169998,,,,,
,212.940002,,,,,
,166.949997,,,,,
,68.669998,,,,,
,77.489998,,,,,
,104.580002,,,,,
,265.859985,,,,,
,261.450012,,,,,
,331.380005,,,,,
,88.830002,,,,,
,626.219971,,,,,
,146.160004,,,,,
,182.699997,,,,,
,148.679993,,,,,
,207.899994,,,,,
,108.360001,,,,,
,168.209991,,,,,
,61.110001,,,,,
,478.169983,,,,,
,111.510002,,,,,
,142.380005,,,,,
,238.770004,,,,,
,229.949997,,,,,
,70.559998,,,,,
,63,,,,,
,157.5,,,,,
,168.839996,,,,,
,248.849991,,,,,
,219.240005,,,,,
,394.380005,,,,,
,137.339996,,,,,
,93.870003,,,,,
,79.379997,,,,,
,178.289993,,,,,
,102.059998,,,,,
,79.379997,,,,,
,90.089996,,,,,
,203.490005,,,,,
,126.629997,,,,,
,110.25,,,,,
,393.119995,,,,,
,209.789993,,,,,
,166.319992,,,,,
,122.849998,,,,,
,127.889999,,,,,
,86.309998,,,,,
,243.809998,,,,,
,245.699997,,,,,
,86.309998,,,,,
,434.699982,,,,,
,266.48999,,,,,
,80.639999,,,,,
,216.089996,,,,,
,100.169998,,,,,
,260.820007,,,,,
,93.870003,,,,,
,95.760002,,,,,
,313.109985,,,,,
,277.200012,,,,,
,205.380005,,,,,
,129.779999,,,,,
,175.139999,,,,,
,120.959999,,,,,
,273.419983,,,,,
,183.330002,,,,,
,119.699997,,,,,
,122.220001,,,,,
,122.220001,,,,,
,85.050003,,,,,
,698.039978,,,,,
,108.989998,,,,,
,206.639999,,,,,
,111.510002,,,,,
,107.099998,,,,,
,359.730011,,,,,
,37.169998,,,,,
,89.459999,,,,,
,238.770004,,,,,
,241.919998,,,,,
,114.659996,,,,,
,295.470001,,,,,
,115.919998,,,,,
,315.630005,,,,,
,197.819992,,,,,
,117.809998,,,,,
,85.050003,,,,,
,144.270004,,,,,
,297.359985,,,,,
,53.549999,,,,,
,148.050003,,,,,
,107.099998,,,,,
,144.270004,,,,,
,90.720001,,,,,
,88.830002,,,,,
,221.130005,,,,,
,134.819992,,,,,
,270.269989,,,,,
,129.149994,,,,,
,122.849998,,,,,
,75.599998,,,,,
,161.910004,,,,,
,90.720001,,,,,
,275.309998,,,,,
,88.830002,,,,,
,104.580002,,,,,
,159.389999,,,,,
,89.459999,,,,,
,115.919998,,,,,
,1538.459961,,,,,
,112.139999,,,,,
,112.139999,,,,,
,89.459999,,,,,
,149.309998,,,,,
,91.349998,,,,,
,88.199997,,,,,
,86.940002,,,,,
,55.439999,,,,,
,181.440002,,,,,
,212.309998,,,,,
,126,,,,,
,45.360001,,,,,
,332.639984,,,,,
,151.830002,,,,,
,113.400002,,,,,
,363.51001,,,,,
,180.179993,,,,,
,430.919983,,,,,
,131.669998,,,,,
,213.569992,,,,,
,195.300003,,,,,
,229.319992,,,,,
,49.77,,,,,
,226.800003,,,,,
,303.029999,,,,,
,100.800003,,,,,
,51.66,,,,,
,502.73999,,,,,
,245.699997,,,,,
,178.919998,,,,,
,75.599998,,,,,
,244.440002,,,,,
,294.839996,,,,,
